   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
 211.25   15.408   15.409   15.409    0.194   -0.074    0.408    0.194   -0.074   -0.030    0.079   -0.014    0.105    0.043
 211.30   14.958   14.959   14.959    0.213    0.094   -0.042    0.213    0.094   -0.004   -0.009    0.020    0.028    0.011
 211.35   14.998   15.006   15.008    0.487   -0.232   -0.002    0.487   -0.232    0.000   -0.001   -0.113    0.145    0.056
 211.40   15.273   15.302   15.308    0.938   -0.440    0.273    0.938   -0.440   -0.120    0.256   -0.413    0.574    0.250
 211.45   15.462   15.486   15.503    0.862   -0.737    0.462    0.862   -0.737   -0.340    0.398   -0.635    0.749    0.412
 211.50   15.752   15.790   15.799    1.087   -0.548    0.752    1.087   -0.548   -0.412    0.818   -0.595    1.024    0.546
 211.55   15.808   15.849   15.850    1.134   -0.230    0.808    1.134   -0.230   -0.186    0.917   -0.261    0.996    0.485
 211.60   16.064   16.121   16.137    1.356   -0.715    1.064    1.356   -0.715   -0.761    1.443   -0.969    1.741    0.949
 211.65   16.023   16.066   16.085    1.174   -0.785    1.023    1.174   -0.785   -0.802    1.201   -0.921    1.520    0.857
 211.70   15.780   15.860   15.871    1.589   -0.579    0.780    1.589   -0.579   -0.452    1.240   -0.920    1.734    0.804
 211.75   15.697   15.733   15.740    1.067   -0.460    0.697    1.067   -0.460   -0.320    0.744   -0.490    0.918    0.473
 211.80   15.706   15.715   15.723    0.531   -0.495    0.706    0.531   -0.495   -0.349    0.375   -0.263    0.513    0.288
 211.85   15.761   15.767   15.784    0.406   -0.733    0.761    0.406   -0.733   -0.558    0.309   -0.297    0.641    0.352
 211.90   15.591   15.612   15.634    0.793   -0.836    0.591    0.793   -0.836   -0.494    0.469   -0.663    0.839    0.475
 211.95   15.328   15.347   15.357    0.751   -0.568    0.328    0.751   -0.568   -0.187    0.247   -0.427    0.498    0.264
 212.00   15.533   15.556   15.562    0.848   -0.432    0.533    0.848   -0.432   -0.230    0.452   -0.366    0.595    0.313
 212.05   15.429   15.459   15.460    0.966   -0.171    0.429    0.966   -0.171   -0.074    0.414   -0.166    0.573    0.226
 212.10   15.322   15.340   15.341    0.737   -0.185    0.322    0.737   -0.185   -0.060    0.237   -0.136    0.341    0.140
 212.15   15.567   15.588   15.588    0.799   -0.135    0.567    0.799   -0.135   -0.077    0.453   -0.108    0.489    0.236
 212.20   15.435   15.470   15.470    1.036   -0.082    0.435    1.036   -0.082   -0.036    0.450   -0.085    0.634    0.230
 212.25   15.918   15.931   15.933    0.646    0.273    0.918    0.646    0.273    0.250    0.593    0.176    0.667    0.333
 212.30   15.671   15.688   15.691    0.731    0.344    0.671    0.731    0.344    0.231    0.490    0.252    0.552    0.299
 212.35   15.255   15.289   15.291    1.026    0.216    0.255    1.026    0.216    0.055    0.262    0.222    0.582    0.174
 212.40   15.362   15.412   15.412    1.235    0.027    0.362    1.235    0.027    0.010    0.447    0.033    0.828    0.224
 212.45   15.388   15.424   15.428    1.065    0.314    0.388    1.065    0.314    0.122    0.413    0.335    0.692    0.273
 212.50   15.452   15.466   15.472    0.666    0.410    0.452    0.666    0.410    0.185    0.301    0.273    0.408    0.223
 212.55   15.648   15.652   15.652    0.347    0.093    0.648    0.347    0.093    0.060    0.225    0.032    0.274    0.117
 212.60   15.556   15.561   15.561    0.387    0.120    0.556    0.387    0.120    0.067    0.215    0.046    0.237    0.115
 212.65   15.827   15.841   15.841    0.676    0.074    0.827    0.676    0.074    0.061    0.559    0.050    0.573    0.282
 212.70   15.904   15.924   15.926    0.791    0.218    0.904    0.791    0.218    0.197    0.715    0.172    0.746    0.381
 212.75   15.971   15.985   15.989    0.687    0.340    0.971    0.687    0.340    0.330    0.667    0.234    0.765    0.390
 212.80   15.996   16.013   16.015    0.733    0.258    0.996    0.733    0.258    0.257    0.730    0.189    0.798    0.398
 212.85   15.759   15.770   15.775    0.601    0.413    0.759    0.601    0.413    0.313    0.456    0.248    0.554    0.303
 212.90   15.517   15.529   15.545    0.587    0.716    0.517    0.587    0.716    0.370    0.304    0.420    0.562    0.318
 212.95   15.286   15.309   15.326    0.844    0.712    0.286    0.844    0.712    0.204    0.241    0.601    0.651    0.340
 213.00   15.207   15.222   15.236    0.676    0.637    0.207    0.676    0.637    0.132    0.140    0.430    0.453    0.236
 213.05   15.378   15.407   15.421    0.950    0.663    0.378    0.950    0.663    0.251    0.359    0.630    0.742    0.383
 213.10   15.522   15.553   15.569    0.984    0.708    0.522    0.984    0.708    0.369    0.513    0.696    0.871    0.470
 213.15   15.234   15.255   15.264    0.812    0.530    0.234    0.812    0.530    0.124    0.190    0.430    0.497    0.243
 213.20   15.640   15.658   15.675    0.748    0.737    0.640    0.748    0.737    0.472    0.479    0.551    0.756    0.435
 213.25   15.673   15.713   15.726    1.113    0.656    0.673    1.113    0.656    0.441    0.749    0.729    1.061    0.567
 213.30   15.433   15.467   15.478    1.015    0.599    0.433    1.015    0.599    0.259    0.440    0.608    0.789    0.397
 213.35   15.490   15.521   15.530    0.976    0.550    0.490    0.976    0.550    0.270    0.478    0.537    0.748    0.384
 213.40   15.201   15.218   15.233    0.722    0.668    0.201    0.722    0.668    0.134    0.145    0.483    0.504    0.261
 213.45   15.484   15.498   15.520    0.653    0.826    0.484    0.653    0.826    0.400    0.316    0.540    0.672    0.371
 213.50   15.108   15.120   15.135    0.597    0.684    0.108    0.597    0.684    0.074    0.064    0.409    0.418    0.210
 213.55   15.168   15.192   15.217    0.849    0.882    0.168    0.849    0.882    0.148    0.142    0.748    0.763    0.388
 213.60   15.039   15.054   15.078    0.672    0.849    0.039    0.672    0.849    0.033    0.026    0.571    0.587    0.286
 213.65   15.028   15.037   15.059    0.516    0.811    0.028    0.516    0.811    0.023    0.014    0.419    0.463    0.210
 213.70   15.176   15.197   15.222    0.798    0.867    0.176    0.798    0.867    0.153    0.141    0.692    0.710    0.361
 213.75   15.085   15.127   15.158    1.122    0.973    0.085    1.122    0.973    0.083    0.095    1.092    1.106    0.549
 213.80   15.006   15.031   15.052    0.861    0.804    0.006    0.861    0.804    0.005    0.005    0.692    0.694    0.346
 213.85   15.155   15.176   15.192    0.797    0.702    0.155    0.797    0.702    0.109    0.123    0.559    0.576    0.291
 213.90   15.119   15.127   15.141    0.511    0.638    0.119    0.511    0.638    0.076    0.061    0.326    0.342    0.170
 213.95   14.879   14.896   14.901    0.724    0.377   -0.121    0.724    0.377   -0.046   -0.088    0.273    0.341    0.145
 214.00   14.787   14.791   14.819    0.339    0.907   -0.213    0.339    0.907   -0.193   -0.072    0.307    0.492    0.185
 214.05   14.657   14.667   14.694    0.541    0.894   -0.343    0.541    0.894   -0.306   -0.185    0.483    0.604    0.301
 214.10   14.356   14.358   14.361    0.248    0.270   -0.644    0.248    0.270   -0.174   -0.160    0.067    0.275    0.123
 214.15   14.161   14.165   14.168    0.307    0.328   -0.839    0.307    0.328   -0.275   -0.258    0.101    0.453    0.195
 214.20   14.347   14.352   14.352    0.389   -0.002   -0.653    0.389   -0.002    0.001   -0.254   -0.001    0.289    0.127
 214.25   14.597   14.597   14.602    0.134    0.349   -0.403    0.134    0.349   -0.141   -0.054    0.047    0.151    0.079
 214.30   14.505   14.506   14.510   -0.132    0.347   -0.495   -0.132    0.347   -0.172    0.065   -0.046    0.191    0.095
 214.35   14.679   14.689   14.697    0.550    0.461   -0.321    0.550    0.461   -0.148   -0.177    0.254    0.309    0.171
 214.40   14.599   14.615   14.628    0.686    0.601   -0.401    0.686    0.601   -0.241   -0.275    0.412    0.496    0.275
 214.45   14.333   14.334   14.348    0.192    0.641   -0.667    0.192    0.641   -0.428   -0.128    0.123    0.446    0.232
 214.50   14.325   14.332   14.354    0.448    0.791   -0.675    0.448    0.791   -0.534   -0.302    0.354    0.641    0.354
 214.55   14.897   14.904   14.934    0.484    0.943   -0.103    0.484    0.943   -0.098   -0.050    0.456    0.567    0.235
 214.60   15.015   15.033   15.059    0.736    0.876    0.015    0.736    0.876    0.013    0.011    0.645    0.654    0.322
 214.65   14.646   14.677   14.716    0.962    1.072   -0.354    0.962    1.072   -0.380   -0.341    1.032    1.101    0.576
 214.70   14.299   14.320   14.332    0.773    0.599   -0.701    0.773    0.599   -0.420   -0.542    0.463    0.724    0.414
 214.75   14.328   14.350   14.368    0.795    0.709   -0.672    0.795    0.709   -0.476   -0.534    0.564    0.793    0.456
 214.80   14.438   14.484   14.507    1.160    0.807   -0.562    1.160    0.807   -0.454   -0.652    0.937    1.157    0.614
 214.85   14.160   14.216   14.248    1.261    0.949   -0.840    1.261    0.949   -0.797   -1.059    1.197    1.598    0.893
 214.90   14.416   14.469   14.490    1.239    0.781   -0.584    1.239    0.781   -0.456   -0.724    0.967    1.243    0.646
 214.95   13.968   14.016   14.039    1.162    0.806   -1.032    1.162    0.806   -0.832   -1.199    0.937    1.533    0.867
 215.00   14.295   14.354   14.398    1.302    1.123   -0.705    1.302    1.123   -0.792   -0.918    1.462    1.727    0.950
 215.05   14.382   14.430   14.479    1.179    1.196   -0.618    1.179    1.196   -0.740   -0.729    1.411    1.602    0.876
 215.10   14.247   14.293   14.339    1.141    1.152   -0.753    1.141    1.152   -0.867   -0.859    1.315    1.598    0.897
 215.15   14.272   14.337   14.398    1.368    1.315   -0.728    1.368    1.315   -0.958   -0.996    1.799    2.065    1.134
 215.20   14.224   14.294   14.345    1.415    1.203   -0.776    1.415    1.203   -0.933   -1.098    1.702    2.026    1.115
 215.25   14.335   14.364   14.392    0.906    0.910   -0.665    0.906    0.910   -0.605   -0.602    0.824    1.045    0.593
 215.30   14.208   14.258   14.301    1.198    1.109   -0.792    1.198    1.109   -0.878   -0.949    1.328    1.646    0.927
 215.35   13.921   13.994   14.034    1.431    1.060   -1.079    1.431    1.060   -1.144   -1.544    1.516    2.167    1.224
 215.40   14.011   14.085   14.125    1.435    1.062   -0.989    1.435    1.062   -1.050   -1.419    1.525    2.083    1.166
 215.45   14.366   14.413   14.446    1.165    0.986   -0.634    1.165    0.986   -0.626   -0.739    1.148    1.366    0.751
 215.50   14.345   14.403   14.424    1.292    0.772   -0.655    1.292    0.772   -0.505   -0.846    0.997    1.347    0.701
 215.55   14.028   14.128   14.157    1.674    0.910   -0.972    1.674    0.910   -0.884   -1.628    1.523    2.288    1.199
 215.60   14.071   14.171   14.196    1.683    0.837   -0.929    1.683    0.837   -0.777   -1.564    1.408    2.198    1.122
 215.65   14.450   14.630   14.657    2.286    0.895   -0.550    2.286    0.895   -0.492   -1.257    2.045    3.164    1.225
 215.70   14.620   14.824   14.829    2.455    0.374   -0.380    2.455    0.374   -0.142   -0.934    0.919    3.156    0.659
 215.75   14.720   14.859   14.859    2.026    0.081   -0.280    2.026    0.081   -0.023   -0.567    0.164    2.096    0.296
 215.80   14.274   14.392   14.400    1.844    0.482   -0.726    1.844    0.482   -0.350   -1.339    0.890    2.080    0.823
 215.85   14.178   14.293   14.302    1.810    0.493   -0.822    1.810    0.493   -0.405   -1.487    0.893    2.098    0.891
 215.90   14.164   14.256   14.289    1.620    0.973   -0.836    1.620    0.973   -0.814   -1.355    1.577    2.135    1.116
 215.95   14.128   14.196   14.215    1.387    0.723   -0.872    1.387    0.723   -0.630   -1.209    1.002    1.603    0.846
 216.00   14.197   14.263   14.276    1.377    0.592   -0.803    1.377    0.592   -0.475   -1.106    0.815    1.446    0.727
 216.05   13.988   14.055   14.063    1.369    0.476   -1.012    1.369    0.476   -0.482   -1.386    0.652    1.563    0.803
 216.10   14.500   14.576   14.584    1.483    0.477   -0.500    1.483    0.477   -0.239   -0.741    0.708    1.339    0.526
 216.15   13.922   13.977   13.991    1.242    0.618   -1.078    1.242    0.618   -0.666   -1.339    0.768    1.543    0.841
 216.20   14.176   14.224   14.227    1.161    0.304   -0.824    1.161    0.304   -0.251   -0.956    0.353    1.060    0.525
 216.25   14.069   14.134   14.139    1.357    0.361   -0.931    1.357    0.361   -0.336   -1.263    0.490    1.419    0.698
 216.30   13.988   14.053   14.069    1.351    0.687   -1.012    1.351    0.687   -0.695   -1.368    0.927    1.661    0.896
 216.35   13.828   13.917   13.920    1.565    0.327   -1.172    1.565    0.327   -0.383   -1.833    0.512    1.964    0.971
 216.40   14.159   14.254   14.260    1.651    0.379   -0.841    1.651    0.379   -0.319   -1.389    0.626    1.789    0.778
 216.45   14.109   14.198   14.207    1.584    0.526   -0.891    1.584    0.526   -0.469   -1.412    0.834    1.790    0.853
 216.50   13.933   14.036   14.066    1.699    0.909   -1.067    1.699    0.909   -0.970   -1.812    1.544    2.425    1.285
 216.55   13.873   14.035   14.051    2.122    0.684   -1.127    2.122    0.684   -0.770   -2.391    1.451    3.120    1.450
 216.60   13.921   14.051   14.069    1.913    0.707   -1.079    1.913    0.707   -0.764   -2.064    1.353    2.662    1.292
 216.65   14.150   14.235   14.263    1.553    0.890   -0.850    1.553    0.890   -0.756   -1.320    1.382    1.963    1.027
 216.70   13.565   13.633   13.665    1.360    0.945   -1.435    1.360    0.945   -1.357   -1.952    1.285    2.402    1.351
 216.75   13.404   13.493   13.517    1.552    0.804   -1.596    1.552    0.804   -1.283   -2.478    1.247    2.802    1.528
 216.80   13.171   13.248   13.253    1.427    0.351   -1.829    1.427    0.351   -0.643   -2.610    0.501    2.753    1.367
 216.85   13.048   13.125   13.136    1.419    0.544   -1.952    1.419    0.544   -1.062   -2.769    0.772    3.059    1.532
 216.90   13.111   13.254   13.258    1.942    0.318   -1.889    1.942    0.318   -0.600   -3.667    0.617    3.719    1.884
 216.95   13.187   13.296   13.303    1.698    0.440   -1.813    1.698    0.440   -0.798   -3.080    0.748    3.183    1.634
 217.00   13.074   13.158   13.163    1.485    0.356   -1.926    1.485    0.356   -0.685   -2.859    0.528    3.020    1.494
 217.05   12.507   12.599   12.604    1.524    0.355   -2.493    1.524    0.355   -0.884   -3.798    0.540    4.331    1.969
 217.10   12.031   12.122   12.131    1.485    0.455   -2.969    1.485    0.455   -1.351   -4.409    0.676    5.614    2.330
 217.15   12.367   12.450   12.461    1.438    0.503   -2.633    1.438    0.503   -1.324   -3.785    0.723    4.626    2.037
 217.20   12.500   12.570   12.575    1.328    0.366   -2.500    1.328    0.366   -0.916   -3.321    0.487    4.075    1.740
 217.25   12.803   12.851   12.852    1.107    0.139   -2.197    1.107    0.139   -0.305   -2.432    0.154    3.035    1.228
 217.30   12.762   12.811   12.811    1.121    0.081   -2.238    1.121    0.081   -0.180   -2.509    0.090    3.136    1.258
 217.35   12.855   12.926   12.926    1.357    0.082   -2.145    1.357    0.082   -0.175   -2.911    0.111    3.225    1.459
 217.40   13.131   13.193   13.200    1.284    0.421   -1.869    1.284    0.421   -0.787   -2.401    0.541    2.660    1.292
 217.45   13.185   13.220   13.233    0.952    0.600   -1.815    0.952    0.600   -1.089   -1.728    0.571    2.280    1.060
 217.50   13.227   13.262   13.292    0.960    0.897   -1.773    0.960    0.897   -1.590   -1.702    0.861    2.435    1.242
 217.55   13.042   13.084   13.121    1.040    0.987   -1.958    1.040    0.987   -1.932   -2.035    1.026    2.944    1.494
 217.60   13.139   13.177   13.214    1.011    0.984   -1.861    1.011    0.984   -1.832   -1.882    0.995    2.728    1.404
 217.65   12.797   12.847   12.870    1.125    0.776   -2.203    1.125    0.776   -1.709   -2.479    0.873    3.360    1.567
 217.70   12.735   12.768   12.800    0.923    0.898   -2.265    0.923    0.898   -2.033   -2.090    0.828    3.394    1.516
 217.75   12.444   12.452   12.465    0.447    0.573   -2.556    0.447    0.573   -1.465   -1.144    0.256    3.532    0.938
 217.80   12.719   12.723   12.742    0.308    0.707   -2.281    0.308    0.707   -1.612   -0.702    0.217    2.898    0.886
 217.85   12.765   12.771   12.786    0.413    0.618   -2.235    0.413    0.618   -1.382   -0.924    0.255    2.775    0.841
 217.90   12.507   12.529   12.529    0.741    0.129   -2.493    0.741    0.129   -0.321   -1.847    0.095    3.391    0.939
 217.95   12.634   12.643   12.646    0.459    0.278   -2.366    0.459    0.278   -0.657   -1.085    0.127    2.942    0.637
 218.00   12.658   12.660   12.663    0.239    0.259   -2.342    0.239    0.259   -0.607   -0.560    0.062    2.804    0.414
 218.05   12.612   12.614   12.620    0.272    0.360   -2.388    0.272    0.360   -0.860   -0.649    0.098    2.954    0.541
 218.10   12.628   12.641   12.645    0.581    0.306   -2.372    0.581    0.306   -0.725   -1.380    0.178    3.030    0.784
 218.15   12.581   12.618   12.619    0.964    0.169   -2.419    0.964    0.169   -0.408   -2.332    0.163    3.404    1.186
 218.20   12.524   12.628   12.633    1.621    0.364   -2.477    1.621    0.364   -0.901   -4.014    0.590    4.446    2.078
 218.25   12.462   12.621   12.622    1.996    0.179   -2.538    1.996    0.179   -0.453   -5.067    0.356    5.229    2.550
 218.30   12.649   12.781   12.783    1.832    0.198   -2.351    1.832    0.198   -0.465   -4.305    0.362    4.460    2.173
 218.35   12.462   12.659   12.659    2.227    0.050   -2.538    2.227    0.050   -0.127   -5.652    0.111    5.702    2.827
 218.40   12.010   12.284   12.293    2.579    0.469   -2.990    2.579    0.469   -1.404   -7.710    1.211    7.905    3.965
 218.45   12.214   12.440   12.460    2.361    0.710   -2.786    2.361    0.710   -1.977   -6.579    1.675    6.921    3.535
 218.50   12.026   12.249   12.260    2.324    0.518   -2.974    2.324    0.518   -1.539   -6.909    1.203    7.255    3.590
 218.55   11.447   11.610   11.621    1.934    0.519   -3.553    1.934    0.519   -1.844   -6.870    1.004    8.315    3.592
 218.60   11.639   11.750   11.751    1.611    0.111   -3.361    1.611    0.111   -0.373   -5.413    0.179    6.950    2.715
 218.65   11.635   11.764   11.766    1.734   -0.211   -3.365    1.734   -0.211    0.709   -5.836   -0.366    7.187    2.945
 218.70   11.595   11.706   11.710    1.607   -0.322   -3.405    1.607   -0.322    1.097   -5.471   -0.518    7.140    2.802
 218.75   11.951   12.079   12.085    1.759   -0.369   -3.049    1.759   -0.369    1.124   -5.363   -0.648    6.264    2.759
 218.80   11.730   11.834   11.834    1.566    0.039   -3.270    1.566    0.039   -0.129   -5.120    0.062    6.572    2.561
 218.85   11.996   12.120   12.122    1.734    0.180   -3.004    1.734    0.180   -0.540   -5.209    0.312    6.032    2.623
 218.90   12.214   12.372   12.375    1.971    0.289   -2.786    1.971    0.289   -0.806   -5.492    0.570    5.865    2.790
 218.95   12.263   12.361   12.371    1.559    0.482   -2.737    1.559    0.482   -1.318   -4.267    0.751    5.077    2.264
 219.00   12.170   12.255   12.274    1.435    0.695   -2.830    1.435    0.695   -1.968   -4.062    0.998    5.276    2.311
 219.05   12.302   12.404   12.421    1.582    0.662   -2.698    1.582    0.662   -1.786   -4.267    1.047    5.109    2.372
 219.10   12.755   12.862   12.866    1.658    0.302   -2.245    1.658    0.302   -0.678   -3.724    0.501    3.941    1.909
 219.15   12.833   12.931   12.934    1.589    0.278   -2.167    1.589    0.278   -0.602   -3.444    0.441    3.650    1.762
 219.20   12.633   12.710   12.714    1.392    0.343   -2.367    1.392    0.343   -0.812   -3.295    0.478    3.828    1.713
 219.25   12.990   13.053   13.068    1.274    0.627   -2.010    1.274    0.627   -1.259   -2.561    0.798    3.028    1.482
 219.30   13.020   13.107   13.128    1.505    0.743   -1.980    1.505    0.743   -1.470   -2.979    1.117    3.367    1.752
 219.35   12.882   12.927   12.990    1.068    1.286   -2.118    1.068    1.286   -2.722   -2.261    1.373    3.639    1.898
 219.40   12.855   12.891   12.923    0.971    0.898   -2.145    0.971    0.898   -1.926   -2.084    0.872    3.175    1.484
 219.45   13.110   13.141   13.169    0.899    0.852   -1.890    0.899    0.852   -1.610   -1.699    0.766    2.552    1.231
 219.50   13.148   13.169   13.194    0.741    0.819   -1.852    0.741    0.819   -1.517   -1.372    0.607    2.325    1.066
 219.55   13.276   13.286   13.301    0.499    0.634   -1.724    0.499    0.634   -1.092   -0.860    0.316    1.811    0.713
 219.60   13.123   13.150   13.152    0.838    0.251   -1.877    0.838    0.251   -0.471   -1.573    0.210    2.144    0.828
 219.65   13.077   13.121   13.123    1.078    0.230   -1.923    1.078    0.230   -0.442   -2.073    0.248    2.457    1.067
 219.70   12.968   13.019   13.027    1.149    0.469   -2.032    1.149    0.469   -0.954   -2.335    0.539    2.835    1.290
 219.75   12.925   12.984   12.993    1.238    0.485   -2.075    1.238    0.485   -1.006   -2.570    0.600    3.038    1.412
 219.80   12.713   12.771   12.775    1.211    0.324   -2.287    1.211    0.324   -0.742   -2.770    0.393    3.401    1.447
 219.85   12.512   12.584   12.587    1.343    0.304   -2.488    1.343    0.304   -0.755   -3.341    0.408    4.043    1.725
 219.90   12.381   12.407   12.416    0.793    0.480   -2.619    0.793    0.480   -1.257   -2.078    0.381    3.858    1.229
 219.95   12.484   12.495   12.495    0.538   -0.015   -2.516    0.538   -0.015    0.037   -1.354   -0.008    3.311    0.677
 220.00   12.760   12.768   12.770    0.451   -0.196   -2.240    0.451   -0.196    0.438   -1.010   -0.088    2.629    0.552
 220.05   12.793   12.817   12.817    0.782   -0.093   -2.207    0.782   -0.093    0.206   -1.727   -0.073    2.747    0.870
 220.10   12.926   12.945   12.947    0.695   -0.275   -2.074    0.695   -0.275    0.571   -1.441   -0.191    2.430    0.781
 220.15   13.092   13.108   13.109    0.639   -0.156   -1.908    0.639   -0.156    0.298   -1.218   -0.100    2.036    0.629
 220.20   13.133   13.140   13.147    0.407   -0.443   -1.867    0.407   -0.443    0.827   -0.760   -0.180    1.923    0.569
 220.25   13.217   13.221   13.221    0.312   -0.027   -1.783    0.312   -0.027    0.049   -0.557   -0.009    1.639    0.280
 220.30   12.895   12.902   12.902    0.403   -0.006   -2.105    0.403   -0.006    0.012   -0.848   -0.002    2.296    0.424
 220.35   12.708   12.713   12.713    0.336   -0.033   -2.292    0.336   -0.033    0.075   -0.769   -0.011    2.683    0.386
 220.40   12.607   12.610   12.613    0.259    0.280   -2.393    0.259    0.280   -0.671   -0.620    0.073    2.936    0.458
 220.45   12.669   12.676   12.678    0.397    0.251   -2.331    0.397    0.251   -0.586   -0.924    0.100    2.826    0.549
 220.50   12.892   12.896   12.898    0.348    0.162   -2.108    0.348    0.162   -0.342   -0.734    0.057    2.296    0.406
 220.55   12.716   12.716   12.716    0.082    0.082   -2.284    0.082    0.082   -0.187   -0.188    0.007    2.616    0.133
 220.60   12.807   12.807   12.809    0.157   -0.216   -2.193    0.157   -0.216    0.473   -0.345   -0.034    2.441    0.293
 220.65   12.859   12.860   12.868   -0.108   -0.470   -2.141   -0.108   -0.470    1.006    0.232    0.051    2.408    0.517
 220.70   13.027   13.027   13.032   -0.061   -0.336   -1.973   -0.061   -0.336    0.662    0.120    0.020    2.004    0.337
 220.75   13.131   13.132   13.134   -0.190   -0.216   -1.869   -0.190   -0.216    0.404    0.355    0.041    1.788    0.270
 220.80   12.888   12.888   12.892    0.101   -0.326   -2.112    0.101   -0.326    0.689   -0.214   -0.033    2.290    0.361
 220.85   12.263   12.264   12.275    0.130   -0.518   -2.737    0.130   -0.518    1.417   -0.356   -0.067    3.888    0.731
 220.90   12.486   12.486   12.520   -0.019   -0.924   -2.514   -0.019   -0.924    2.324    0.048    0.018    3.588    1.162
 220.95   12.441   12.442   12.496    0.121   -1.157   -2.559    0.121   -1.157    2.960   -0.311   -0.140    3.950    1.490
 221.00   12.219   12.233   12.281    0.586   -1.084   -2.781    0.586   -1.084    3.015   -1.630   -0.635    4.626    1.743
 221.05   12.099   12.121   12.147    0.739   -0.784   -2.901    0.739   -0.784    2.274   -2.145   -0.579    4.789    1.590
 221.10   11.909   11.927   11.976    0.660   -1.084   -3.091    0.660   -1.084    3.351   -2.039   -0.715    5.583    1.993
 221.15   11.506   11.508   11.543    0.178   -0.897   -3.494    0.178   -0.897    3.133   -0.623   -0.160    6.521    1.599
 221.20   11.685   11.690   11.745    0.341   -1.142   -3.315    0.341   -1.142    3.786   -1.131   -0.390    6.205    1.985
 221.25   11.946   11.946   11.988    0.038   -1.007   -3.054    0.038   -1.007    3.075   -0.116   -0.038    5.172    1.538
 221.30   11.891   11.897   11.918    0.375   -0.704   -3.109    0.375   -0.704    2.189   -1.165   -0.264    5.150    1.247
 221.35   12.137   12.141   12.151    0.284   -0.496   -2.863    0.284   -0.496    1.421   -0.814   -0.141    4.261    0.822
 221.40   12.251   12.252   12.257    0.174   -0.365   -2.749    0.174   -0.365    1.002   -0.478   -0.063    3.861    0.556
 221.45   12.603   12.608   12.641    0.360   -0.917   -2.397    0.360   -0.917    2.198   -0.862   -0.330    3.358    1.192
 221.50   12.312   12.319   12.347    0.419   -0.833   -2.688    0.419   -0.833    2.239   -1.125   -0.349    4.047    1.265
 221.55   12.393   12.408   12.444    0.607   -0.945   -2.607    0.607   -0.945    2.465   -1.582   -0.574    4.030    1.492
 221.60   12.765   12.782   12.813    0.660   -0.889   -2.235    0.660   -0.889    1.987   -1.476   -0.587    3.110    1.272
 221.65   12.804   12.815   12.847    0.516   -0.911   -2.196    0.516   -0.911    2.001   -1.133   -0.470    2.959    1.173
 221.70   12.878   12.886   12.914    0.455   -0.847   -2.122    0.455   -0.847    1.797   -0.966   -0.385    2.713    1.038
 221.75   12.905   12.906   12.931    0.172   -0.799   -2.095    0.172   -0.799    1.674   -0.361   -0.138    2.528    0.859
 221.80   12.659   12.663   12.682    0.304   -0.700   -2.341    0.304   -0.700    1.638   -0.711   -0.213    3.031    0.899
 221.85   12.747   12.747   12.768   -0.024   -0.725   -2.253   -0.024   -0.725    1.634    0.054    0.017    2.801    0.817
 221.90   12.596   12.597   12.627   -0.115   -0.867   -2.404   -0.115   -0.867    2.085    0.277    0.100    3.271    1.053
 221.95   12.431   12.432   12.445   -0.140   -0.571   -2.569   -0.140   -0.571    1.467    0.359    0.080    3.473    0.756
 222.00   12.425   12.435   12.447   -0.497   -0.559   -2.575   -0.497   -0.559    1.440    1.281    0.278    3.596    0.974
 222.05   12.382   12.383   12.390   -0.219   -0.387   -2.618   -0.219   -0.387    1.013    0.574    0.085    3.527    0.584
 222.10   12.761   12.762   12.764    0.043   -0.240   -2.239    0.043   -0.240    0.536   -0.097   -0.010    2.535    0.273
 222.15   12.693   12.694   12.694    0.157   -0.043   -2.307    0.157   -0.043    0.100   -0.362   -0.007    2.675    0.188
 222.20   12.871   12.877   12.884    0.402   -0.429   -2.129    0.402   -0.429    0.913   -0.855   -0.172    2.439    0.631
 222.25   13.364   13.372   13.379    0.466   -0.420   -1.636    0.466   -0.420    0.687   -0.763   -0.196    1.535    0.522
 222.30   13.271   13.274   13.286    0.265   -0.566   -1.729    0.265   -0.566    0.978   -0.457   -0.150    1.690    0.545
 222.35   13.094   13.099   13.099    0.353    0.024   -1.906    0.353    0.024   -0.047   -0.674    0.009    1.879    0.338
 222.40   12.936   12.938   12.938    0.223    0.016   -2.064    0.223    0.016   -0.033   -0.461    0.004    2.155    0.231
 222.45   12.744   12.745   12.748    0.112    0.271   -2.256    0.112    0.271   -0.610   -0.252    0.030    2.587    0.331
 222.50   12.987   12.987   12.987    0.036    0.025   -2.013    0.036    0.025   -0.051   -0.072    0.001    2.028    0.044
 222.55   12.768   12.769   12.769   -0.130   -0.034   -2.232   -0.130   -0.034    0.075    0.289    0.004    2.500    0.149
 222.60   12.872   12.872   12.874    0.080   -0.244   -2.128    0.080   -0.244    0.520   -0.170   -0.019    2.298    0.273
 222.65   12.972   12.972   12.976   -0.014   -0.313   -2.028   -0.014   -0.313    0.635    0.029    0.004    2.105    0.318
 222.70   13.227   13.228   13.236   -0.084   -0.479   -1.773   -0.084   -0.479    0.849    0.148    0.040    1.689    0.432
 222.75   12.967   12.967   12.976   -0.114   -0.468   -2.033   -0.114   -0.468    0.951    0.231    0.053    2.182    0.490
 222.80   12.699   12.700   12.706   -0.086   -0.386   -2.301   -0.086   -0.386    0.888    0.197    0.033    2.725    0.455
