   Time      U       Uh       Ut        V        W        u'       v'       w'      u'w'     u'v'     v'w'     TKE      CTKE
 430.20   14.193   14.199   14.203    0.421    0.328    0.193    0.421    0.328    0.063    0.081    0.138    0.161    0.086
 430.25   14.421   14.429   14.438    0.468    0.535    0.421    0.468    0.535    0.225    0.197    0.251    0.341    0.195
 430.30   14.412   14.414   14.419    0.240    0.408    0.412    0.240    0.408    0.168    0.099    0.098    0.197    0.109
 430.35   14.457   14.458   14.461    0.183    0.307    0.457    0.183    0.307    0.140    0.084    0.056    0.168    0.086
 430.40   14.309   14.310   14.314    0.134    0.357    0.309    0.134    0.357    0.110    0.042    0.048    0.121    0.064
 430.45   14.248   14.248   14.255    0.019    0.451    0.248    0.019    0.451    0.112    0.005    0.009    0.133    0.056
 430.50   14.164   14.165   14.171    0.125    0.422    0.164    0.125    0.422    0.069    0.020    0.053    0.110    0.045
 430.55   14.204   14.208   14.218    0.308    0.537    0.204    0.308    0.537    0.110    0.063    0.165    0.213    0.104
 430.60   14.177   14.180   14.194    0.328    0.627    0.177    0.328    0.627    0.111    0.058    0.205    0.266    0.120
 430.65   14.225   14.227   14.234    0.289    0.445    0.225    0.289    0.445    0.100    0.065    0.129    0.166    0.088
 430.70   14.180   14.182   14.185    0.212    0.302    0.180    0.212    0.302    0.054    0.038    0.064    0.084    0.046
 430.75   14.199   14.201   14.201    0.248    0.049    0.199    0.248    0.049    0.010    0.049    0.012    0.052    0.026
 430.80   14.252   14.253   14.253    0.167   -0.034    0.252    0.167   -0.034   -0.009    0.042   -0.006    0.046    0.022
 430.85   14.316   14.316   14.317    0.020    0.169    0.316    0.020    0.169    0.053    0.006    0.003    0.064    0.027
 430.90   14.325   14.326   14.329    0.046    0.304    0.325    0.046    0.304    0.099    0.015    0.014    0.100    0.050
 430.95   14.367   14.368   14.371   -0.092    0.291    0.367   -0.092    0.291    0.107   -0.034   -0.027    0.114    0.058
 431.00   14.472   14.472   14.475    0.001    0.293    0.472    0.001    0.293    0.138    0.000    0.000    0.154    0.069
 431.05   14.455   14.455   14.460   -0.070    0.353    0.455   -0.070    0.353    0.161   -0.032   -0.025    0.168    0.083
 431.10   14.756   14.756   14.762    0.057    0.426    0.756    0.057    0.426    0.322    0.043    0.024    0.378    0.163
 431.15   14.461   14.462   14.467    0.190    0.380    0.461    0.190    0.380    0.175    0.088    0.072    0.197    0.104
 431.20   14.749   14.749   14.752    0.064    0.308    0.749    0.064    0.308    0.231    0.048    0.020    0.330    0.118
 431.25   14.738   14.738   14.743    0.118    0.366    0.738    0.118    0.366    0.270    0.087    0.043    0.346    0.144
 431.30   14.815   14.815   14.818    0.138    0.256    0.815    0.138    0.256    0.209    0.112    0.035    0.374    0.120
 431.35   14.843   14.846   14.851    0.288    0.400    0.843    0.288    0.400    0.337    0.243    0.115    0.477    0.216
 431.40   14.824   14.829   14.834    0.381    0.386    0.824    0.381    0.386    0.318    0.314    0.147    0.486    0.235
 431.45   14.859   14.859   14.866    0.164    0.444    0.859    0.164    0.444    0.382    0.141    0.073    0.481    0.207
 431.50   14.896   14.897   14.904    0.127    0.468    0.896    0.127    0.468    0.420    0.114    0.060    0.520    0.220
 431.55   14.878   14.880   14.890    0.237    0.555    0.878    0.237    0.555    0.488    0.208    0.132    0.568    0.273
 431.60   14.845   14.846   14.858    0.138    0.587    0.845    0.138    0.587    0.496    0.116    0.081    0.539    0.258
 431.65   14.661   14.662   14.671    0.078    0.527    0.661    0.078    0.527    0.349    0.051    0.041    0.361    0.177
 431.70   14.596   14.599   14.605    0.313    0.428    0.596    0.313    0.428    0.255    0.186    0.134    0.318    0.171
 431.75   14.680   14.685   14.686    0.401    0.112    0.680    0.401    0.112    0.076    0.273    0.045    0.318    0.143
 431.80   14.624   14.630   14.630    0.407   -0.062    0.624    0.407   -0.062   -0.038    0.254   -0.025    0.280    0.129
 431.85   14.479   14.483   14.483    0.320   -0.163    0.479    0.320   -0.163   -0.078    0.153   -0.052    0.179    0.090
 431.90   14.356   14.356   14.358    0.144   -0.180    0.356    0.144   -0.180   -0.064    0.051   -0.026    0.090    0.043
 431.95   14.270   14.270   14.272   -0.020   -0.224    0.270   -0.020   -0.224   -0.061   -0.005    0.004    0.062    0.030
 432.00   14.140   14.141   14.143    0.198   -0.204    0.140    0.198   -0.204   -0.029    0.028   -0.041    0.050    0.028
 432.05   14.220   14.222   14.224    0.217   -0.245    0.220    0.217   -0.245   -0.054    0.048   -0.053    0.078    0.045
 432.10   14.539   14.540   14.546    0.135   -0.431    0.539    0.135   -0.431   -0.232    0.073   -0.058    0.247    0.125
 432.15   14.620   14.621   14.624    0.208   -0.302    0.620    0.208   -0.302   -0.187    0.129   -0.063    0.259    0.118
 432.20   14.808   14.808   14.808    0.043   -0.076    0.808    0.043   -0.076   -0.061    0.035   -0.003    0.330    0.035
 432.25   14.739   14.739   14.742   -0.084   -0.288    0.739   -0.084   -0.288   -0.213   -0.062    0.024    0.318    0.112
 432.30   14.930   14.931   14.935   -0.203   -0.321    0.930   -0.203   -0.321   -0.299   -0.189    0.065    0.505    0.180
 432.35   14.908   14.913   14.915   -0.362   -0.289    0.908   -0.362   -0.289   -0.262   -0.329    0.105    0.520    0.217
 432.40   14.861   14.865   14.866   -0.352   -0.155    0.861   -0.352   -0.155   -0.134   -0.303    0.055    0.444    0.168
 432.45   14.729   14.733   14.735   -0.356   -0.216    0.729   -0.356   -0.216   -0.158   -0.259    0.077    0.352    0.157
 432.50   14.814   14.820   14.820   -0.397   -0.081    0.814   -0.397   -0.081   -0.066   -0.323    0.032    0.414    0.166
 432.55   15.017   15.019   15.019   -0.287    0.013    1.017   -0.287    0.013    0.014   -0.292   -0.004    0.558    0.146
 432.60   14.850   14.851   14.851   -0.109    0.030    0.850   -0.109    0.030    0.026   -0.092   -0.003    0.368    0.048
 432.65   14.813   14.815   14.815   -0.187   -0.137    0.813   -0.187   -0.137   -0.111   -0.152    0.026    0.358    0.095
 432.70   14.866   14.867   14.867   -0.155    0.008    0.866   -0.155    0.008    0.007   -0.135   -0.001    0.387    0.067
 432.75   14.827   14.829   14.830   -0.270    0.097    0.827   -0.270    0.097    0.080   -0.223   -0.026    0.383    0.119
 432.80   14.843   14.849   14.850   -0.432    0.154    0.843   -0.432    0.154    0.130   -0.364   -0.066    0.460    0.196
 432.85   14.904   14.906   14.907   -0.256    0.151    0.904   -0.256    0.151    0.136   -0.231   -0.039    0.452    0.136
 432.90   14.748   14.749   14.756   -0.211    0.424    0.748   -0.211    0.424    0.317   -0.158   -0.090    0.392    0.183
 432.95   14.782   14.783   14.784   -0.173    0.151    0.782   -0.173    0.151    0.118   -0.135   -0.026    0.332    0.091
 433.00   14.832   14.835   14.835   -0.288    0.033    0.832   -0.288    0.033    0.028   -0.240   -0.010    0.388    0.121
 433.05   14.614   14.618   14.618   -0.313   -0.126    0.614   -0.313   -0.126   -0.077   -0.192    0.039    0.245    0.105
 433.10   14.623   14.623   14.627   -0.077   -0.331    0.623   -0.077   -0.331   -0.206   -0.048    0.025    0.252    0.107
 433.15   14.635   14.636   14.643   -0.074   -0.466    0.635   -0.074   -0.466   -0.296   -0.047    0.035    0.313    0.151
 433.20   14.636   14.637   14.642   -0.080   -0.397    0.636   -0.080   -0.397   -0.253   -0.051    0.032    0.285    0.130
 433.25   14.651   14.654   14.655   -0.300   -0.164    0.651   -0.300   -0.164   -0.107   -0.195    0.049    0.270    0.114
 433.30   14.649   14.649   14.652   -0.165   -0.284    0.649   -0.165   -0.284   -0.185   -0.107    0.047    0.264    0.109
 433.35   14.612   14.613   14.620   -0.150   -0.447    0.612   -0.150   -0.447   -0.274   -0.092    0.067    0.298    0.148
 433.40   14.889   14.890   14.895   -0.178   -0.392    0.889   -0.178   -0.392   -0.348   -0.159    0.070    0.488    0.194
 433.45   14.918   14.921   14.926   -0.300   -0.388    0.918   -0.300   -0.388   -0.356   -0.275    0.116    0.541    0.232
 433.50   14.904   14.909   14.914   -0.380   -0.374    0.904   -0.380   -0.374   -0.339   -0.344    0.142    0.551    0.252
 433.55   14.819   14.820   14.826   -0.224   -0.417    0.819   -0.224   -0.417   -0.341   -0.183    0.093    0.447    0.199
 433.60   14.628   14.630   14.632   -0.214   -0.222    0.628   -0.214   -0.222   -0.140   -0.135    0.048    0.245    0.100
 433.65   14.488   14.494   14.499   -0.418   -0.386    0.488   -0.418   -0.386   -0.188   -0.204    0.162    0.281    0.161
 433.70   14.439   14.445   14.448   -0.420   -0.318    0.439   -0.420   -0.318   -0.139   -0.184    0.134    0.235    0.133
 433.75   14.371   14.378   14.380   -0.474   -0.212    0.371   -0.474   -0.212   -0.078   -0.176    0.100    0.204    0.109
 433.80   14.311   14.317   14.318   -0.402   -0.192    0.311   -0.402   -0.192   -0.060   -0.125    0.077    0.148    0.079
 433.85   14.267   14.270   14.272   -0.276   -0.257    0.267   -0.276   -0.257   -0.069   -0.074    0.071    0.107    0.062
 433.90   14.356   14.356   14.360   -0.126   -0.310    0.356   -0.126   -0.310   -0.110   -0.045    0.039    0.119    0.063
 433.95   14.210   14.211   14.217   -0.134   -0.395    0.210   -0.134   -0.395   -0.083   -0.028    0.053    0.109    0.051
 434.00   14.018   14.018   14.019   -0.021   -0.227    0.018   -0.021   -0.227   -0.004   -0.000    0.005    0.026    0.003
 434.05   13.925   13.925   13.926    0.042   -0.137   -0.075    0.042   -0.137    0.010   -0.003   -0.006    0.013    0.006
 434.10   14.092   14.093   14.095   -0.063   -0.288    0.092   -0.063   -0.288   -0.027   -0.006    0.018    0.048    0.016
 434.15   14.293   14.293   14.298   -0.012   -0.382    0.293   -0.012   -0.382   -0.112   -0.004    0.005    0.116    0.056
 434.20   14.089   14.090   14.094   -0.196   -0.320    0.089   -0.196   -0.320   -0.028   -0.017    0.063    0.074    0.035
 434.25   14.067   14.069   14.073   -0.204   -0.353    0.067   -0.204   -0.353   -0.024   -0.014    0.072    0.085    0.039
 434.30   14.161   14.161   14.163   -0.101   -0.257    0.161   -0.101   -0.257   -0.041   -0.016    0.026    0.051    0.026
 434.35   14.109   14.109   14.112    0.063   -0.294    0.109    0.063   -0.294   -0.032    0.007   -0.018    0.051    0.019
 434.40   14.222   14.222   14.225    0.044   -0.286    0.222    0.044   -0.286   -0.064    0.010   -0.013    0.067    0.033
 434.45   14.066   14.069   14.074   -0.291   -0.359    0.066   -0.291   -0.359   -0.024   -0.019    0.104    0.109    0.054
 434.50   14.150   14.153   14.156   -0.294   -0.326    0.150   -0.294   -0.326   -0.049   -0.044    0.096    0.108    0.058
 434.55   14.159   14.161   14.162   -0.196   -0.163    0.159   -0.196   -0.163   -0.026   -0.031    0.032    0.045    0.026
 434.60   14.316   14.318   14.319   -0.263   -0.129    0.316   -0.263   -0.129   -0.041   -0.083    0.034    0.093    0.049
 434.65   14.371   14.374   14.374   -0.257   -0.058    0.371   -0.257   -0.058   -0.021   -0.095    0.015    0.104    0.049
 434.70   14.281   14.281   14.281   -0.070   -0.069    0.281   -0.070   -0.069   -0.019   -0.020    0.005    0.044    0.014
 434.75   14.305   14.305   14.310   -0.024   -0.363    0.305   -0.024   -0.363   -0.111   -0.007    0.009    0.113    0.056
 434.80   14.310   14.310   14.312    0.024   -0.275    0.310    0.024   -0.275   -0.085    0.007   -0.007    0.086    0.043
 434.85   14.272   14.272   14.275    0.048   -0.294    0.272    0.048   -0.294   -0.080    0.013   -0.014    0.082    0.041
 434.90   14.051   14.051   14.054   -0.012   -0.278    0.051   -0.012   -0.278   -0.014   -0.001    0.003    0.040    0.007
 434.95   14.169   14.169   14.170    0.038   -0.135    0.169    0.038   -0.135   -0.023    0.006   -0.005    0.024    0.012
 435.00   14.239   14.239   14.241   -0.052   -0.276    0.239   -0.052   -0.276   -0.066   -0.012    0.014    0.068    0.034
 435.05   14.207   14.208   14.211   -0.126   -0.315    0.207   -0.126   -0.315   -0.065   -0.026    0.040    0.079    0.040
 435.10   14.122   14.123   14.126   -0.211   -0.258    0.122   -0.211   -0.258   -0.031   -0.026    0.054    0.063    0.034
 435.15   14.209   14.210   14.211   -0.217   -0.073    0.209   -0.217   -0.073   -0.015   -0.045    0.016    0.048    0.025
 435.20   14.157   14.158   14.158   -0.134   -0.113    0.157   -0.134   -0.113   -0.018   -0.021    0.015    0.028    0.016
 435.25   14.203   14.203   14.205   -0.059   -0.222    0.203   -0.059   -0.222   -0.045   -0.012    0.013    0.047    0.024
 435.30   14.098   14.098   14.099   -0.097   -0.196    0.098   -0.097   -0.196   -0.019   -0.010    0.019    0.029    0.014
 435.35   14.176   14.176   14.177   -0.036   -0.145    0.176   -0.036   -0.145   -0.025   -0.006    0.005    0.027    0.013
 435.40   14.204   14.204   14.206   -0.151   -0.192    0.204   -0.151   -0.192   -0.039   -0.031    0.029    0.050    0.029
 435.45   14.055   14.059   14.063   -0.332   -0.330    0.055   -0.332   -0.330   -0.018   -0.018    0.109    0.111    0.056
 435.50   13.906   13.908   13.909   -0.262   -0.151   -0.094   -0.262   -0.151    0.014    0.025    0.040    0.050    0.024
 435.55   14.185   14.190   14.191   -0.382   -0.074    0.185   -0.382   -0.074   -0.014   -0.071    0.028    0.093    0.039
 435.60   13.950   13.953   13.954   -0.299   -0.155   -0.050   -0.299   -0.155    0.008    0.015    0.046    0.058    0.025
 435.65   13.851   13.851   13.853   -0.127   -0.238   -0.149   -0.127   -0.238    0.036    0.019    0.030    0.047    0.025
 435.70   13.900   13.905   13.908   -0.364   -0.282   -0.100   -0.364   -0.282    0.028    0.036    0.102    0.111    0.056
 435.75   14.054   14.057   14.058   -0.300   -0.174    0.054   -0.300   -0.174   -0.009   -0.016    0.052    0.062    0.028
 435.80   14.252   14.252   14.253   -0.153   -0.171    0.252   -0.153   -0.171   -0.043   -0.038    0.026    0.058    0.032
 435.85   14.308   14.310   14.311   -0.219   -0.175    0.308   -0.219   -0.175   -0.054   -0.067    0.038    0.087    0.047
 435.90   14.256   14.256   14.259   -0.116   -0.275    0.256   -0.116   -0.275   -0.070   -0.030    0.032    0.077    0.041
 435.95   14.083   14.086   14.087   -0.298   -0.131    0.083   -0.298   -0.131   -0.011   -0.025    0.039    0.056    0.024
 436.00   14.072   14.074   14.075   -0.238   -0.061    0.072   -0.238   -0.061   -0.004   -0.017    0.015    0.033    0.011
 436.05   13.943   13.944   13.945   -0.136   -0.199   -0.057   -0.136   -0.199    0.011    0.008    0.027    0.031    0.015
 436.10   13.932   13.932   13.932   -0.026    0.022   -0.068   -0.026    0.022   -0.002    0.002   -0.001    0.003    0.001
 436.15   14.011   14.012   14.013    0.195    0.158    0.011    0.195    0.158    0.002    0.002    0.031    0.032    0.015
 436.20   14.232   14.235   14.236    0.309    0.168    0.232    0.309    0.168    0.039    0.072    0.052    0.089    0.048
 436.25   14.395   14.405   14.405    0.543   -0.019    0.395    0.543   -0.019   -0.007    0.215   -0.010    0.226    0.107
 436.30   14.354   14.360   14.360    0.413   -0.055    0.354    0.413   -0.055   -0.019    0.146   -0.023    0.149    0.075
 436.35   14.429   14.434   14.434    0.370    0.005    0.429    0.370    0.005    0.002    0.159    0.002    0.161    0.079
 436.40   14.312   14.316   14.317    0.351    0.139    0.312    0.351    0.139    0.043    0.109    0.049    0.120    0.064
 436.45   14.237   14.243   14.243    0.417    0.064    0.237    0.417    0.064    0.015    0.099    0.027    0.117    0.052
 436.50   14.142   14.153   14.153    0.558   -0.031    0.142    0.558   -0.031   -0.004    0.079   -0.017    0.166    0.040
 436.55   14.128   14.133   14.134    0.368   -0.212    0.128    0.368   -0.212   -0.027    0.047   -0.078    0.098    0.048
 436.60   14.255   14.260   14.262    0.400   -0.206    0.255    0.400   -0.206   -0.053    0.102   -0.083    0.134    0.071
 436.65   14.243   14.247   14.249    0.308   -0.277    0.243    0.308   -0.277   -0.067    0.075   -0.085    0.115    0.066
 436.70   14.315   14.315   14.322    0.131   -0.446    0.315    0.131   -0.446   -0.140    0.041   -0.059    0.158    0.079
 436.75   14.563   14.565   14.569    0.279   -0.345    0.563    0.279   -0.345   -0.194    0.157   -0.096    0.257    0.134
 436.80   14.505   14.507   14.513    0.220   -0.417    0.505    0.220   -0.417   -0.210    0.111   -0.092    0.239    0.128
 436.85   14.472   14.472   14.482    0.084   -0.540    0.472    0.084   -0.540   -0.255    0.040   -0.045    0.260    0.131
 436.90   14.277   14.277   14.285    0.082   -0.485    0.277    0.082   -0.485   -0.134    0.023   -0.040    0.159    0.071
 436.95   14.345   14.345   14.350   -0.084   -0.365    0.345   -0.084   -0.365   -0.126   -0.029    0.031    0.130    0.066
 437.00   14.241   14.241   14.244   -0.107   -0.250    0.241   -0.107   -0.250   -0.060   -0.026    0.027    0.066    0.035
 437.05   14.267   14.267   14.269    0.104   -0.219    0.267    0.104   -0.219   -0.058    0.028   -0.023    0.065    0.034
 437.10   14.369   14.371   14.374    0.262   -0.262    0.369    0.262   -0.262   -0.097    0.097   -0.069    0.137    0.077
 437.15   14.500   14.502   14.502    0.178   -0.104    0.500    0.178   -0.104   -0.052    0.089   -0.019    0.147    0.053
 437.20   14.600   14.600   14.602    0.128   -0.215    0.600    0.128   -0.215   -0.129    0.077   -0.028    0.211    0.076
 437.25   14.620   14.620   14.624    0.063   -0.344    0.620    0.063   -0.344   -0.213    0.039   -0.022    0.253    0.109
 437.30   14.880   14.880   14.882   -0.005   -0.237    0.880   -0.005   -0.237   -0.208   -0.004    0.001    0.415    0.104
 437.35   14.820   14.820   14.823    0.026   -0.283    0.820    0.026   -0.283   -0.232    0.022   -0.007    0.377    0.116
 437.40   14.850   14.852   14.854    0.235   -0.272    0.850    0.235   -0.272   -0.232    0.200   -0.064    0.426    0.156
 437.45   14.673   14.673   14.676    0.121   -0.280    0.673    0.121   -0.280   -0.188    0.081   -0.034    0.273    0.104
 437.50   14.588   14.589   14.595    0.161   -0.430    0.588    0.161   -0.430   -0.253    0.095   -0.069    0.278    0.139
 437.55   14.431   14.432   14.437    0.196   -0.367    0.431    0.196   -0.367   -0.158    0.084   -0.072    0.179    0.097
 437.60   14.525   14.525   14.531    0.102   -0.419    0.525    0.102   -0.419   -0.220    0.053   -0.043    0.231    0.115
 437.65   14.662   14.662   14.664    0.039   -0.262    0.662    0.039   -0.262   -0.174    0.026   -0.010    0.254    0.088
 437.70   14.690   14.690   14.692    0.062   -0.266    0.690    0.062   -0.266   -0.184    0.043   -0.017    0.275    0.095
 437.75   14.775   14.776   14.777    0.191   -0.089    0.775    0.191   -0.089   -0.069    0.148   -0.017    0.323    0.082
 437.80   14.876   14.877   14.877    0.154   -0.141    0.876    0.154   -0.141   -0.124    0.135   -0.022    0.405    0.092
 437.85   14.981   14.989   14.992    0.480   -0.304    0.981    0.480   -0.304   -0.298    0.471   -0.146    0.642    0.288
 437.90   15.183   15.189   15.192    0.432   -0.313    1.183    0.432   -0.313   -0.370    0.511   -0.135    0.842    0.323
 437.95   15.115   15.124   15.126    0.527   -0.224    1.115    0.527   -0.224   -0.249    0.587   -0.118    0.785    0.324
 438.00   15.172   15.184   15.184    0.602   -0.103    1.172    0.602   -0.103   -0.121    0.705   -0.062    0.873    0.359
 438.05   15.398   15.405   15.406    0.463   -0.194    1.398    0.463   -0.194   -0.272    0.647   -0.090    1.103    0.354
 438.10   15.098   15.115   15.115    0.719   -0.004    1.098    0.719   -0.004   -0.004    0.789   -0.003    0.861    0.395
 438.15   15.197   15.212   15.212    0.680    0.090    1.197    0.680    0.090    0.107    0.814    0.061    0.951    0.412
 438.20   15.122   15.135   15.135    0.619    0.114    1.122    0.619    0.114    0.128    0.695    0.071    0.828    0.355
 438.25   14.781   14.791   14.792    0.546    0.133    0.781    0.546    0.133    0.104    0.426    0.073    0.463    0.222
 438.30   14.625   14.643   14.643    0.724    0.149    0.625    0.724    0.149    0.093    0.452    0.108    0.468    0.237
 438.35   14.745   14.765   14.765    0.757   -0.100    0.745    0.757   -0.100   -0.074    0.565   -0.075    0.570    0.287
 438.40   15.053   15.075   15.076    0.824   -0.131    1.053    0.824   -0.131   -0.138    0.867   -0.108    0.902    0.442
 438.45   15.056   15.074   15.074    0.731   -0.126    1.056    0.731   -0.126   -0.133    0.772   -0.092    0.832    0.394
 438.50   15.106   15.113   15.114    0.472   -0.129    1.106    0.472   -0.129   -0.142    0.522   -0.061    0.731    0.272
 438.55   15.068   15.076   15.076    0.483    0.121    1.068    0.483    0.121    0.129    0.516    0.058    0.694    0.267
 438.60   15.243   15.248   15.249    0.398    0.132    1.243    0.398    0.132    0.164    0.494    0.052    0.860    0.262
 438.65   15.181   15.189   15.190    0.484    0.224    1.181    0.484    0.224    0.265    0.572    0.109    0.840    0.320
 438.70   15.137   15.142   15.143    0.381    0.123    1.137    0.381    0.123    0.140    0.434    0.047    0.727    0.229
 438.75   15.308   15.314   15.315    0.438    0.179    1.308    0.438    0.179    0.235    0.573    0.079    0.967    0.312
 438.80   15.485   15.505   15.506    0.798    0.136    1.485    0.798    0.136    0.202    1.185    0.109    1.430    0.604
 438.85   15.471   15.493   15.494    0.832    0.118    1.471    0.832    0.118    0.173    1.224    0.098    1.435    0.620
 438.90   15.455   15.473   15.473    0.744    0.011    1.455    0.744    0.011    0.015    1.082    0.008    1.335    0.541
 438.95   15.251   15.271   15.271    0.781   -0.095    1.251    0.781   -0.095   -0.119    0.977   -0.074    1.092    0.493
 439.00   15.129   15.139   15.140    0.572   -0.168    1.129    0.572   -0.168   -0.189    0.646   -0.096    0.815    0.340
 439.05   14.905   14.917   14.919    0.617   -0.192    0.905    0.617   -0.192   -0.174    0.558   -0.119    0.618    0.298
 439.10   14.923   14.932   14.934    0.519   -0.252    0.923    0.519   -0.252   -0.233    0.479   -0.131    0.592    0.274
 439.15   14.876   14.896   14.902    0.757   -0.442    0.876    0.757   -0.442   -0.387    0.663   -0.334    0.768    0.419
 439.20   14.845   14.860   14.873    0.674   -0.613    0.845    0.674   -0.613   -0.518    0.570   -0.413    0.772    0.437
 439.25   14.969   15.001   15.011    0.978   -0.539    0.969    0.978   -0.539   -0.522    0.948   -0.527    1.093    0.602
 439.30   15.102   15.123   15.127    0.802   -0.344    1.102    0.802   -0.344   -0.379    0.884   -0.276    0.989    0.501
 439.35   15.091   15.113   15.116    0.812   -0.331    1.091    0.812   -0.331   -0.361    0.885   -0.269    0.979    0.497
 439.40   15.023   15.039   15.042    0.683   -0.296    1.023    0.683   -0.296   -0.303    0.699   -0.203    0.801    0.394
 439.45   15.027   15.046   15.049    0.740   -0.315    1.027    0.740   -0.315   -0.324    0.760   -0.233    0.851    0.429
 439.50   15.068   15.088   15.091    0.776   -0.274    1.068    0.776   -0.274   -0.292    0.828   -0.212    0.909    0.452
 439.55   15.029   15.050   15.051    0.786   -0.203    1.029    0.786   -0.203   -0.209    0.809   -0.159    0.859    0.425
 439.60   15.161   15.178   15.178    0.706   -0.022    1.161    0.706   -0.022   -0.026    0.820   -0.016    0.924    0.410
 439.65   15.256   15.266   15.266    0.548    0.119    1.256    0.548    0.119    0.149    0.688    0.065    0.946    0.354
 439.70   15.337   15.349   15.351    0.619    0.235    1.337    0.619    0.235    0.315    0.828    0.146    1.113    0.449
 439.75   15.394   15.401   15.401    0.484    0.052    1.394    0.484    0.052    0.073    0.674    0.025    1.090    0.339
 439.80   15.385   15.386   15.386    0.132   -0.107    1.385    0.132   -0.107   -0.148    0.183   -0.014    0.974    0.118
 439.85   15.323   15.325   15.326    0.251   -0.134    1.323    0.251   -0.134   -0.177    0.332   -0.034    0.916    0.189
 439.90   15.180   15.185   15.186    0.395   -0.128    1.180    0.395   -0.128   -0.151    0.466   -0.051    0.783    0.246
 439.95   15.176   15.179   15.181    0.320   -0.247    1.176    0.320   -0.247   -0.290    0.376   -0.079    0.773    0.241
 440.00   15.055   15.056   15.059    0.156   -0.318    1.055    0.156   -0.318   -0.335    0.165   -0.050    0.619    0.188
 440.05   15.218   15.219   15.221   -0.052   -0.292    1.218   -0.052   -0.292   -0.356   -0.064    0.015    0.786    0.181
 440.10   15.032   15.032   15.033    0.049   -0.189    1.032    0.049   -0.189   -0.195    0.050   -0.009    0.551    0.101
 440.15   15.101   15.103   15.103    0.185   -0.157    1.101    0.185   -0.157   -0.173    0.204   -0.029    0.636    0.135
 440.20   15.141   15.142   15.143    0.131   -0.147    1.141    0.131   -0.147   -0.168    0.150   -0.019    0.671    0.113
 440.25   15.197   15.197   15.197    0.090   -0.032    1.197    0.090   -0.032   -0.038    0.108   -0.003    0.721    0.057
 440.30   15.017   15.017   15.017    0.022   -0.011    1.017    0.022   -0.011   -0.011    0.023   -0.000    0.518    0.012
 440.35   15.086   15.087   15.087   -0.176    0.006    1.086   -0.176    0.006    0.007   -0.191   -0.001    0.605    0.096
 440.40   15.006   15.007   15.007   -0.155   -0.099    1.006   -0.155   -0.099   -0.100   -0.156    0.015    0.523    0.093
 440.45   15.147   15.149   15.149   -0.208   -0.065    1.147   -0.208   -0.065   -0.074   -0.238    0.013    0.682    0.125
 440.50   15.324   15.328   15.328   -0.341   -0.104    1.324   -0.341   -0.104   -0.137   -0.451    0.035    0.940    0.237
 440.55   15.109   15.113   15.113   -0.331   -0.088    1.109   -0.331   -0.088   -0.097   -0.367    0.029    0.674    0.190
 440.60   15.125   15.128   15.128   -0.308    0.001    1.125   -0.308    0.001    0.001   -0.346   -0.000    0.680    0.173
 440.65   15.036   15.037   15.037   -0.158   -0.041    1.036   -0.158   -0.041   -0.042   -0.164    0.006    0.550    0.085
 440.70   15.144   15.144   15.144   -0.076    0.016    1.144   -0.076    0.016    0.018   -0.087   -0.001    0.657    0.044
 440.75   15.071   15.072   15.074   -0.045   -0.294    1.071   -0.045   -0.294   -0.315   -0.048    0.013    0.618    0.160
 440.80   15.162   15.163   15.171   -0.199   -0.499    1.162   -0.199   -0.499   -0.579   -0.231    0.099    0.819    0.316
 440.85   14.948   14.950   14.954   -0.242   -0.335    0.948   -0.242   -0.335   -0.318   -0.229    0.081    0.535    0.200
 440.90   14.995   14.995   15.005    0.049   -0.545    0.995    0.049   -0.545   -0.542    0.049   -0.027    0.645    0.273
 440.95   14.994   14.994   15.002    0.102   -0.494    0.994    0.102   -0.494   -0.491    0.102   -0.050    0.621    0.252
 441.00   14.873   14.874   14.881   -0.185   -0.466    0.873   -0.185   -0.466   -0.407   -0.161    0.086    0.506    0.223
 441.05   14.811   14.813   14.818   -0.209   -0.399    0.811   -0.209   -0.399   -0.323   -0.170    0.083    0.430    0.187
 441.10   14.924   14.925   14.927   -0.159   -0.253    0.924   -0.159   -0.253   -0.234   -0.147    0.040    0.472    0.140
 441.15   14.868   14.869   14.873   -0.191   -0.348    0.868   -0.191   -0.348   -0.302   -0.165    0.066    0.455    0.175
 441.20   14.928   14.931   14.931   -0.293   -0.078    0.928   -0.293   -0.078   -0.073   -0.272    0.023    0.477    0.141
 441.25   14.812   14.818   14.818   -0.435    0.124    0.812   -0.435    0.124    0.100   -0.353   -0.054    0.432    0.185
 441.30   14.565   14.570   14.573   -0.390    0.282    0.565   -0.390    0.282    0.159   -0.220   -0.110    0.275    0.147
 441.35   14.638   14.644   14.645   -0.413    0.122    0.638   -0.413    0.122    0.078   -0.263   -0.050    0.296    0.140
 441.40   14.643   14.646   14.646   -0.311    0.042    0.643   -0.311    0.042    0.027   -0.200   -0.013    0.256    0.101
 441.45   14.616   14.621   14.621   -0.389   -0.110    0.616   -0.389   -0.110   -0.068   -0.240    0.043    0.271    0.126
 441.50   14.476   14.486   14.486   -0.531   -0.013    0.476   -0.531   -0.013   -0.006   -0.253    0.007    0.254    0.126
 441.55   14.558   14.567   14.567   -0.510    0.107    0.558   -0.510    0.107    0.059   -0.285   -0.054    0.291    0.148
 441.60   14.543   14.557   14.557   -0.626    0.014    0.543   -0.626    0.014    0.007   -0.340   -0.009    0.344    0.170
